date,eem_adj_close,gld_adj_close,qqq_adj_close,spy_adj_close,tlt_adj_close,vix_adj_close,eem_close,gld_close,qqq_close,spy_close,tlt_close,vix_close,eem_high,gld_high,qqq_high,spy_high,tlt_high,vix_high,eem_low,gld_low,qqq_low,spy_low,tlt_low,vix_low,eem_open,gld_open,qqq_open,spy_open,tlt_open,vix_open,eem_volume,gld_volume,qqq_volume,spy_volume,tlt_volume,vix_volume
2005-01-03,14.562676429748535,43.02000045776367,33.65294647216797,81.38371276855469,44.5604248046875,14.079999923706055,22.19444465637207,43.02000045776367,39.5,120.30000305175781,88.73999786376953,14.079999923706055,22.494443893432617,43.16999816894531,40.290000915527344,121.76000213623047,88.83999633789062,14.229999542236328,22.15333366394043,42.7400016784668,39.369998931884766,119.9000015258789,88.16000366210938,13.25,22.41111183166504,42.97999954223633,40.09000015258789,121.55999755859375,88.18000030517578,13.390000343322754,4275000,4750400,100970900,55748000,1168000,0
2005-01-04,14.114309310913086,42.7400016784668,33.03953552246094,80.38926696777344,44.09343338012695,13.979999542236328,21.511110305786133,42.7400016784668,38.779998779296875,118.83000183105469,87.80999755859375,13.979999542236328,22.149999618530273,42.90999984741211,39.7400016784668,120.54000091552734,88.75,14.449999809265137,21.511110305786133,42.459999084472656,38.54999923706055,118.44000244140625,87.80999755859375,13.930000305175781,22.13888931274414,42.79999923706055,39.66999816894531,120.45999908447266,88.72000122070312,14.010000228881836,4205700,3456800,136623200,69167600,1935400,0
2005-01-05,13.94153118133545,42.66999816894531,32.835044860839844,79.83454895019531,44.32943344116211,14.09000015258789,21.247777938842773,42.66999816894531,38.540000915527344,118.01000213623047,88.27999877929688,14.09000015258789,21.530000686645508,42.880001068115234,38.959999084472656,119.25,88.55000305175781,14.09000015258789,21.244443893432617,42.599998474121094,38.470001220703125,118.0,87.94000244140625,13.260000228881836,21.488889694213867,42.75,38.68000030517578,118.73999786376953,87.98999786376953,13.979999542236328,3006900,2033600,127925500,65667300,1094100,0
2005-01-06,13.932056427001953,42.150001525878906,32.67316818237305,80.2404556274414,44.35958480834961,13.579999923706055,21.233333587646484,42.150001525878906,38.349998474121094,118.61000061035156,88.33999633789062,13.579999923706055,21.34666633605957,42.560001373291016,38.709999084472656,119.1500015258789,88.54000091552734,14.09000015258789,21.12555694580078,42.06999969482422,38.34000015258789,118.26000213623047,88.22000122070312,13.329999923706055,21.316667556762695,42.47999954223633,38.630001068115234,118.44000244140625,88.29000091552734,14.09000015258789,2268000,2556400,102934600,47814700,1057400,0
2005-01-07,13.959029197692871,41.84000015258789,32.84358215332031,80.12543487548828,44.46000671386719,13.489999771118164,21.274444580078125,41.84000015258789,38.54999923706055,118.44000244140625,88.54000091552734,13.489999771118164,21.41777801513672,42.38999938964844,38.869998931884766,119.2300033569336,88.87000274658203,13.510000228881836,21.166667938232422,41.70000076293945,38.209999084472656,118.12999725341797,88.3499984741211,12.9399995803833,21.377777099609375,42.09000015258789,38.560001373291016,118.97000122070312,88.76000213623047,13.470000267028809,4920300,4492700,123104000,55847700,738700,0
2005-01-10,13.976521492004395,41.95000076293945,32.8265380859375,80.5042495727539,44.530277252197266,13.229999542236328,21.301111221313477,41.95000076293945,38.529998779296875,119.0,88.68000030517578,13.229999542236328,21.512222290039062,42.06999969482422,38.869998931884766,119.45999908447266,88.72000122070312,13.930000305175781,21.294443130493164,41.88999938964844,38.38999938964844,118.33999633789062,88.47000122070312,12.9399995803833,21.399999618530273,41.9900016784668,38.439998626708984,118.33999633789062,88.63999938964844,13.920000076293945,2007000,1025800,88764200,56563300,379400,0
2005-01-11,13.950273513793945,42.209999084472656,32.596492767333984,79.94953918457031,44.79143142700195,13.1899995803833,21.261110305786133,42.209999084472656,38.2599983215332,118.18000030517578,89.19999694824219,13.1899995803833,21.405555725097656,42.279998779296875,38.5,118.73999786376953,89.27999877929688,13.680000305175781,21.22333335876465,42.119998931884766,38.06999969482422,117.98999786376953,88.73999786376953,13.050000190734863,21.399999618530273,42.209999084472656,38.369998931884766,118.63999938964844,88.9000015258789,13.4399995803833,2440800,1507300,106398800,63099700,844100,0
2005-01-12,14.121603012084961,42.599998474121094,32.869140625,80.21339416503906,44.8516960144043,12.5600004196167,21.5222225189209,42.599998474121094,38.58000183105469,118.56999969482422,89.31999969482422,12.5600004196167,21.523332595825195,42.790000915527344,38.599998474121094,118.83999633789062,89.44000244140625,13.9399995803833,21.241111755371094,42.47999954223633,38.0099983215332,117.5199966430664,88.80000305175781,12.539999961853027,21.399999618530273,42.52000045776367,38.43000030517578,118.4000015258789,88.87000274658203,13.9399995803833,3574800,1738000,127754900,72720500,722000,0
2005-01-13,14.06328010559082,42.599998474121094,32.43462371826172,79.57069396972656,45.28349304199219,12.84000015258789,21.433332443237305,42.599998474121094,38.06999969482422,117.62000274658203,90.18000030517578,12.84000015258789,21.600000381469727,42.599998474121094,38.849998474121094,118.7300033569336,90.18000030517578,12.859999656677246,21.416667938232422,42.34000015258789,38.0099983215332,117.5,89.7300033569336,12.369999885559082,21.587778091430664,42.38999938964844,38.58000183105469,118.63999938964844,89.75,12.699999809265137,2884500,718300,101982400,55537500,1876700,0
2005-01-14,14.314801216125488,42.31999969482422,32.74135208129883,79.99016571044922,45.278499603271484,12.430000305175781,21.816667556762695,42.31999969482422,38.43000030517578,118.23999786376953,90.16999816894531,12.430000305175781,21.816667556762695,42.31999969482422,38.52000045776367,118.52999877929688,90.4000015258789,12.819999694824219,21.333332061767578,42.130001068115234,38.189998626708984,117.76000213623047,89.80999755859375,12.289999961853027,21.666667938232422,42.189998626708984,38.20000076293945,117.97000122070312,89.9000015258789,12.680000305175781,4399200,1262300,93460900,42032500,1043800,0
2005-01-18,14.289283752441406,42.31999969482422,32.9883918762207,80.82221984863281,45.42913055419922,12.470000267028809,21.77777862548828,42.31999969482422,38.720001220703125,119.47000122070312,90.47000122070312,12.470000267028809,21.804443359375,42.380001068115234,38.790000915527344,119.62000274658203,90.48999786376953,13.149999618530273,21.649999618530273,42.150001525878906,38.220001220703125,117.94999694824219,89.7300033569336,12.300000190734863,21.804443359375,42.220001220703125,38.279998779296875,118.05000305175781,89.80000305175781,13.130000114440918,2329200,666800,91760400,57391700,1251600,0
2005-01-19,14.092440605163574,42.2599983215332,32.44314956665039,79.97660827636719,45.55971145629883,13.180000305175781,21.4777774810791,42.2599983215332,38.08000183105469,118.22000122070312,90.7300033569336,13.180000305175781,21.886667251586914,42.650001525878906,38.75,119.5199966430664,90.83999633789062,13.210000038146973,21.4777774810791,42.20000076293945,38.060001373291016,118.20999908447266,90.2699966430664,12.40999984741211,21.886667251586914,42.650001525878906,38.72999954223633,119.43000030517578,90.80000305175781,12.470000267028809,2631600,1578900,104981000,54378900,655800,0
2005-01-20,13.917470932006836,42.25,31.821205139160156,79.48954772949219,45.65009307861328,13.829999923706055,21.211111068725586,42.25,37.349998474121094,117.5,90.91000366210938,13.829999923706055,21.524444580078125,42.31999969482422,37.810001373291016,118.19999694824219,91.0199966430664,14.109999656677246,21.211111068725586,42.11000061035156,37.31999969482422,117.29000091552734,90.3499984741211,13.279999732971191,21.5,42.119998931884766,37.650001525878906,117.88999938964844,90.41999816894531,13.369999885559082,4074300,1276200,120963900,72049300,1064200,0
2005-01-21,14.107024192810059,42.7400016784668,31.565608978271484,79.00241088867188,45.700294494628906,14.359999656677246,21.5,42.7400016784668,37.04999923706055,116.77999877929688,91.01000213623047,14.359999656677246,21.63888931274414,42.81999969482422,37.54999923706055,118.0,91.05000305175781,14.460000038146973,21.416667938232422,42.290000915527344,36.9900016784668,116.6500015258789,90.5199966430664,13.399999618530273,21.61111068725586,42.31999969482422,37.47999954223633,117.79000091552734,90.5999984741211,13.75,3189600,889800,138569200,63160400,606300,0
2005-01-24,14.085152626037598,42.77000045776367,31.122575759887695,78.8468017578125,45.89610290527344,14.649999618530273,21.46666717529297,42.77000045776367,36.529998779296875,116.55000305175781,91.4000015258789,14.649999618530273,21.766666412353516,42.81999969482422,37.20000076293945,117.33999633789062,91.5,14.75,21.445556640625,42.66999816894531,36.459999084472656,116.37000274658203,91.0,14.170000076293945,21.76333236694336,42.7400016784668,37.119998931884766,117.08999633789062,91.08999633789062,14.380000114440918,4424400,2294900,137499000,58441900,561400,0
2005-01-25,14.21273136138916,42.2400016784668,31.27594566345215,79.07007598876953,45.46428298950195,14.0600004196167,21.66111183166504,42.2400016784668,36.709999084472656,116.87999725341797,90.54000091552734,14.0600004196167,21.788888931274414,42.560001373291016,37.09000015258789,117.47000122070312,91.4000015258789,14.359999656677246,21.58888816833496,42.099998474121094,36.65999984741211,116.72000122070312,90.51000213623047,13.880000114440918,21.61111068725586,42.529998779296875,36.77000045776367,116.91000366210938,91.36000061035156,14.34000015258789,2938500,1332500,119171300,68245000,1942200,0
2005-01-26,14.420509338378906,42.689998626708984,31.65081214904785,79.306884765625,45.549659729003906,13.4399995803833,21.9777774810791,42.689998626708984,37.150001525878906,117.2300033569336,90.70999908447266,13.4399995803833,22.0,42.779998779296875,37.290000915527344,117.5999984741211,90.91999816894531,13.84000015258789,21.77777862548828,42.560001373291016,36.81999969482422,117.04000091552734,90.62999725341797,13.0600004196167,22.0,42.59000015258789,36.959999084472656,117.31999969482422,90.8499984741211,13.84000015258789,3998700,541800,107465800,57195100,709800,0
2005-01-27,14.434369087219238,42.619998931884766,31.60822105407715,79.44212341308594,45.46428298950195,13.239999771118164,21.998889923095703,42.619998931884766,37.099998474121094,117.43000030517578,90.54000091552734,13.239999771118164,22.02777862548828,42.650001525878906,37.27000045776367,117.75,90.69999694824219,13.569999694824219,21.92333221435547,42.400001525878906,36.869998931884766,116.9800033569336,90.33999633789062,12.960000038146973,21.98555564880371,42.47999954223633,37.09000015258789,117.19000244140625,90.5199966430664,13.5,2467800,571200,103654700,55878800,463900,0
2005-01-28,14.447487831115723,42.689998626708984,31.454856872558594,79.44212341308594,45.9212646484375,13.239999771118164,22.018888473510742,42.689998626708984,36.91999816894531,117.43000030517578,91.44999694824219,13.239999771118164,22.072221755981445,42.72999954223633,37.27000045776367,117.55000305175781,91.5999984741211,13.5600004196167,21.925556182861328,42.43000030517578,36.619998931884766,116.61000061035156,91.16999816894531,12.829999923706055,22.049999237060547,42.709999084472656,37.220001220703125,117.48999786376953,91.22000122070312,13.149999618530273,1911600,1149100,111648600,60738900,1128000,0
2005-01-31,14.637764930725098,42.220001220703125,31.863794326782227,79.93599700927734,46.051788330078125,12.819999694824219,22.308889389038086,42.220001220703125,37.400001525878906,118.16000366210938,91.70999908447266,12.819999694824219,22.416667938232422,42.29999923706055,37.529998779296875,118.25,91.75,13.630000114440918,22.217777252197266,41.959999084472656,37.2599983215332,117.70999908447266,91.29000091552734,12.789999961853027,22.22222137451172,42.209999084472656,37.36000061035156,117.94999694824219,91.33000183105469,13.630000114440918,3035700,1692400,89139900,52532700,1313900,0
2005-02-01,14.763163566589355,42.099998474121094,31.96603775024414,80.44336700439453,45.97869873046875,12.029999732971191,22.5,42.099998474121094,37.52000045776367,118.91000366210938,91.22000122070312,12.029999732971191,22.544443130493164,42.13999938964844,37.650001525878906,119.08000183105469,91.5,13.020000457763672,22.364444732666016,41.95000076293945,37.369998931884766,118.0999984741211,91.05000305175781,12.020000457763672,22.442222595214844,42.09000015258789,37.4900016784668,118.25,91.44000244140625,12.800000190734863,4391100,1088900,76610300,49841200,948200,0
2005-02-02,14.809821128845215,42.15999984741211,32.017154693603516,80.68692016601562,46.08457565307617,11.65999984741211,22.57111167907715,42.15999984741211,37.58000183105469,119.2699966430664,91.43000030517578,11.65999984741211,22.57111167907715,42.22999954223633,37.72999954223633,119.58999633789062,91.45999908447266,12.0600004196167,22.44444465637207,42.02000045776367,37.310001373291016,118.9000015258789,91.08999633789062,11.520000457763672,22.502222061157227,42.220001220703125,37.63999938964844,119.05999755859375,91.19999694824219,12.010000228881836,2074500,956500,100160500,52468900,760300,0
2005-02-03,14.794513702392578,41.68000030517578,31.65081214904785,80.47724151611328,46.05934143066406,11.789999961853027,22.54777717590332,41.68000030517578,37.150001525878906,118.95999908447266,91.37999725341797,11.789999961853027,22.56999969482422,41.7400016784668,37.40999984741211,119.16000366210938,91.44000244140625,12.119999885559082,22.435556411743164,41.5,37.0,118.56999969482422,91.05999755859375,11.720000267028809,22.5,41.560001373291016,37.380001068115234,119.05999755859375,91.05999755859375,12.029999732971191,1639800,2446400,90157900,48837100,505800,0
2005-02-04,15.025618553161621,41.470001220703125,32.1619987487793,81.33637237548828,46.69950866699219,11.210000038146973,22.899999618530273,41.470001220703125,37.75,120.2300033569336,92.6500015258789,11.210000038146973,22.933332443237305,41.650001525878906,37.81999969482422,120.43000030517578,92.94000244140625,11.970000267028809,22.622222900390625,41.38999938964844,37.150001525878906,118.9800033569336,92.45999908447266,10.899999618530273,22.681110382080078,41.59000015258789,37.150001525878906,119.0,92.47000122070312,11.970000267028809,2437200,1819400,99302000,50024600,3483900,0
