date,views
2020-01-01,38.0
2020-01-02,48.0
2020-01-03,56.0
2020-01-04,35.0
2020-01-05,34.0
2020-01-06,53.0
2020-01-07,50.0
2020-01-08,48.0
2020-01-09,35.0
2020-01-10,38.0
2020-01-11,34.0
2020-01-12,49.0
2020-01-13,57.0
2020-01-14,48.0
2020-01-15,51.0
2020-01-16,56.0
2020-01-17,43.0
2020-01-18,32.0
2020-01-19,26.0
2020-01-20,37.0
2020-01-21,42.0
2020-01-22,37.0
2020-01-23,34.0
2020-01-24,41.0
2020-01-25,26.0
2020-01-26,28.0
2020-01-27,51.0
2020-01-28,51.0
2020-01-29,48.0
2020-01-30,48.0
2020-01-31,35.0
2020-02-01,41.0
2020-02-02,35.0
2020-02-03,65.0
2020-02-04,63.0
2020-02-05,58.0
2020-02-06,58.0
2020-02-07,54.0
2020-02-08,41.0
2020-02-09,36.0
2020-02-10,51.0
2020-02-11,40.0
2020-02-12,51.0
2020-02-13,51.0
2020-02-14,47.0
2020-02-15,35.0
2020-02-16,34.0
2020-02-17,43.0
2020-02-18,54.0
2020-02-19,59.0
2020-02-20,55.0
2020-02-21,37.0
2020-02-22,48.0
2020-02-23,34.0
2020-02-24,40.0
2020-02-25,51.0
2020-02-26,47.0
2020-02-27,75.0
2020-02-28,77.0
2020-02-29,49.0
2020-03-01,39.0
2020-03-02,56.0
2020-03-03,53.0
2020-03-04,36.0
2020-03-05,50.0
2020-03-06,44.0
2020-03-07,35.0
2020-03-08,73.0
2020-03-09,110.0
2020-03-10,125.0
2020-03-11,98.0
2020-03-12,125.0
2020-03-13,140.0
2020-03-14,63.0
2020-03-15,53.0
2020-03-16,174.0
2020-03-17,110.0
2020-03-18,93.0
2020-03-19,100.0
2020-03-20,87.0
2020-03-21,71.0
2020-03-22,41.0
2020-03-23,109.0
2020-03-24,98.0
2020-03-25,81.0
2020-03-26,79.0
2020-03-27,66.0
2020-03-28,71.0
2020-03-29,46.0
2020-03-30,58.0
2020-03-31,53.0
2020-04-01,68.0
2020-04-02,64.0
2020-04-03,63.0
2020-04-04,45.0
2020-04-05,36.0
2020-04-06,49.0
2020-04-07,134.0
2020-04-08,63.0
2020-04-09,70.0
2020-04-10,45.0
2020-04-11,32.0
2020-04-12,46.0
2020-04-13,55.0
2020-04-14,84.0
2020-04-15,55.0
2020-04-16,125.0
2020-04-17,63.0
2020-04-18,46.0
2020-04-19,47.0
2020-04-20,86.0
2020-04-21,55.0
2020-04-22,49.0
2020-04-23,37.0
2020-04-24,48.0
2020-04-25,51.0
2020-04-26,46.0
2020-04-27,50.0
2020-04-28,53.0
2020-04-29,62.0
2020-04-30,51.0
2020-05-01,38.0
2020-05-02,35.0
2020-05-03,34.0
2020-05-04,39.0
2020-05-05,84.0
2020-05-06,69.0
2020-05-07,73.0
2020-05-08,59.0
2020-05-09,38.0
2020-05-10,41.0
2020-05-11,54.0
2020-05-12,59.0
2020-05-13,41.0
2020-05-14,62.0
2020-05-15,37.0
2020-05-16,20.0
2020-05-17,33.0
2020-05-18,46.0
2020-05-19,48.0
2020-05-20,42.0
2020-05-21,38.0
2020-05-22,36.0
2020-05-23,39.0
2020-05-24,31.0
2020-05-25,46.0
2020-05-26,29.0
2020-05-27,47.0
2020-05-28,39.0
2020-05-29,85.0
2020-05-30,24.0
2020-05-31,22.0
2020-06-01,35.0
2020-06-02,35.0
2020-06-03,47.0
2020-06-04,49.0
2020-06-05,61.0
2020-06-06,38.0
2020-06-07,37.0
2020-06-08,58.0
2020-06-09,107.0
2020-06-10,117.0
2020-06-11,67.0
2020-06-12,39.0
2020-06-13,35.0
2020-06-14,22.0
2020-06-15,50.0
2020-06-16,38.0
2020-06-17,36.0
2020-06-18,46.0
2020-06-19,31.0
2020-06-20,22.0
2020-06-21,25.0
2020-06-22,42.0
2020-06-23,54.0
2020-06-24,41.0
2020-06-25,47.0
2020-06-26,34.0
2020-06-27,24.0
2020-06-28,24.0
2020-06-29,39.0
2020-06-30,36.0
2020-07-01,43.0
2020-07-02,50.0
2020-07-03,28.0
2020-07-04,24.0
2020-07-05,26.0
2020-07-06,41.0
2020-07-07,57.0
2020-07-08,42.0
2020-07-09,72.0
2020-07-10,64.0
2020-07-11,35.0
2020-07-12,33.0
2020-07-13,49.0
2020-07-14,71.0
2020-07-15,48.0
