Date,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,DBC
2008-04-11,0.04913924422843168,0.04417466196588856,0.041877228998136194,0.03878120871902999,0.024426301056994202,0.11079408727912558,0.2593036486948597,0.18060903912301393,0.1320907153698328,0.05467614335423615,0.06412772121045117
2008-05-01,0.04949879851660533,0.04413817901435373,0.04178227431735961,0.0387180393510025,0.02451385358843956,0.1128190940846806,0.25869810917633823,0.18119761522862787,0.1303744796489346,0.05449048771721043,0.06376906935644758
2008-06-02,0.05078462777371575,0.04535429626722261,0.04434071776480895,0.04008527448153903,0.025649239728710374,0.11443711140153275,0.25302722378589715,0.17668596368308437,0.12955914049060022,0.05393824155698395,0.06613816306590493
2008-07-01,0.052698532536341436,0.04492615582079749,0.04550501621057219,0.03984553939877797,0.02501452840128607,0.12117732189380985,0.2520595525500006,0.17796971772337067,0.12647933646905882,0.0527109313606992,0.06161336763528574
2008-08-01,0.05274917789997614,0.043699188455281326,0.04587118241644596,0.040503278261156905,0.025449101513808043,0.11939892275384867,0.24206655141996508,0.18014466222713343,0.1367479023201991,0.05525338428936629,0.05811664844281901
2008-09-02,0.05482608433801554,0.044569759221190934,0.04753183239611253,0.04189717179928925,0.026484623206150658,0.11845370599177592,0.2312602257835304,0.18455518118244035,0.13879118412786354,0.055152943365056446,0.05647728858857461
2008-10-01,0.054886134196008615,0.047484285772761724,0.05112520656400792,0.03699470803528196,0.025326548615325864,0.1860785617974988,0.32459331033042976,0.06430882926153185,0.08333900012608465,0.07550164773584406,0.05036176756522484
2008-11-03,0.038224033401755245,0.04379336033212109,0.04832005214856394,0.030087137356336894,0.022207642848104402,0.2209222090389111,0.32970156546120205,0.07416604505113365,0.05657182002336886,0.08589195612982738,0.05011417820867545
2008-12-01,0.036234366178001,0.04206185966133278,0.04391656634577359,0.02855034305740268,0.02097288740127412,0.22375811234179435,0.3309176319864791,0.08433512396556467,0.06049489349448116,0.07846830405507445,0.05028991151282203
2009-01-02,0.03599594400655351,0.04129532056980513,0.0402119559343377,0.02869181636729081,0.021265852328456906,0.22337860925078618,0.33323515982457824,0.0866138844652929,0.059859984575317285,0.07720325926810274,0.05224821340947867
2009-02-02,0.0361809549791289,0.04169995863601003,0.03917235556533131,0.028594344878058106,0.02143253624367267,0.21620937199267698,0.3357766123052376,0.08758748740167469,0.0605927574326647,0.08060006007285775,0.05215356049268736
2009-03-02,0.035979648503472975,0.041990050430564835,0.03844247130971295,0.028777489358711276,0.02156466815885827,0.20958478452573845,0.34015509931782945,0.08861284859849032,0.06071171173954673,0.08063916089220448,0.05354206716487033
2009-04-01,0.03623309697960803,0.0420348893852714,0.03665744609054289,0.029556865759813238,0.022481050394470507,0.21496085334257647,0.32423336171343903,0.09300784778082313,0.061170285510434144,0.08423142984021006,0.05543287320281109
2009-05-01,0.03594488781238425,0.04188566587807492,0.03596848018447005,0.029322630990528637,0.022365745975371637,0.21363096520545222,0.326530228204087,0.0932054723138504,0.06064937744957622,0.08526481559976187,0.05523173038644289
2009-06-01,0.03591235977613283,0.04220298675160463,0.03560674562263082,0.02938494915419555,0.022418020287435805,0.20289444065108733,0.32994602674630363,0.09519101061588806,0.06144182486661052,0.08974996782582761,0.05525166770228307
2009-07-01,0.035972666308224426,0.042221108035371185,0.035723954113573424,0.029392921098214002,0.022623418113697485,0.20019353403572446,0.32594071132979097,0.09637335243071239,0.06252422199773534,0.09267652810402392,0.056357584432932435
2009-08-03,0.03625754443894372,0.04265032835763388,0.0357461280184444,0.029467926846596132,0.0228507311134183,0.19595636736338928,0.32642792045775065,0.09711687365096852,0.062357653662211576,0.09449800358194495,0.05667052250869871
2009-09-01,0.03620171427817567,0.04259129420405112,0.03549043181764066,0.02942847047870861,0.022909170593538104,0.19345189747513833,0.32586060083119595,0.09711511336246512,0.06276646988636124,0.09693953120062648,0.05724530587209873
2009-10-01,0.03650614097019426,0.04332012895886249,0.035657455397502855,0.030395358197598702,0.023572412086700155,0.180069280541777,0.30930644522150724,0.12336430817434162,0.06569535448978078,0.09403331779978266,0.05807979816195232
2009-11-02,0.04090896147546262,0.04642564606781816,0.033159547623789185,0.033521815096694434,0.026361592583995914,0.15733062349422222,0.27587958781210503,0.1594472217928242,0.08316766441750632,0.08571748445567642,0.058079855179905535
2009-12-01,0.04514507081899569,0.05098101466502836,0.03428263928317568,0.03699830637633013,0.030880397561470097,0.1490775119813722,0.26608457034426575,0.14473934902893468,0.08206191664393282,0.10063644816896693,0.05911277512752774
2010-01-04,0.04665027672800771,0.052729462320480924,0.03643932360597072,0.037629605451161,0.03185747686866205,0.1434229163880024,0.26151136264679214,0.14488659269840073,0.08259369209297915,0.10541298543680712,0.0568663057627361
2010-02-01,0.047402286791115404,0.05345674855774135,0.037228496285907874,0.03811341150943709,0.033064878296777615,0.14117137025828472,0.2604150094726222,0.15105964782211967,0.08258797862423771,0.09766240691736246,0.057837765464394016
2010-03-01,0.04822361152861722,0.054502525097060335,0.03795013226220596,0.03805613509228806,0.033063472796444525,0.14632320568194127,0.26468591288029564,0.15160919101295242,0.08286964841569557,0.08878225362165604,0.05393391161084307
2010-04-01,0.0525058648681393,0.05857746883357779,0.04133616327336258,0.03830035035017483,0.03310654507746035,0.13113495982308193,0.27117014857058475,0.15591775066797003,0.0920958179507419,0.07717502558180687,0.04867990500309963
2010-05-03,0.05535796523905502,0.06009663608284901,0.04444779573919199,0.03919242519845531,0.03436837683779771,0.12548021720006639,0.2599484710654885,0.1604868362415367,0.10062422746555502,0.07078727782149434,0.04920977110851007
2010-06-01,0.05291123695170823,0.052980437826529586,0.041295851146912005,0.03640660237040587,0.03308021255755674,0.14475405698295185,0.2785513813912457,0.1544487153082365,0.09176768558489255,0.06745386829918226,0.046349951580378745
2010-07-01,0.050501954927216916,0.04969319856913495,0.03892690951782295,0.035810613719268754,0.03213914940524498,0.1417272749168065,0.30185483509607997,0.15081626196436063,0.08705351295874744,0.06651715303773716,0.044959135887579785
2010-08-02,0.04860209249180822,0.048052505221271864,0.03777218689834912,0.03514429104689838,0.031438643081421705,0.14325539751107458,0.31103234990815065,0.15018720012073675,0.0901658211614519,0.06092478226160454,0.04342473029723227
2010-09-01,0.047739550175129444,0.04729997393456775,0.037120015077526936,0.03437935023076148,0.03112725129501113,0.14097239081775875,0.3146849042331533,0.1506491480279918,0.09163211384344404,0.06018165872190224,0.04421364364275296
2010-10-01,0.04848080510332344,0.047377030324362926,0.03678086289413724,0.034289521307141003,0.03150519656308556,0.1415718652573126,0.301782498764611,0.1539812082521114,0.09744279892323099,0.06115038957914968,0.04563782303153428
2010-11-01,0.04879883410571132,0.0480961401780096,0.03632197329707183,0.03369141062653223,0.03155004296484449,0.1381135744032748,0.28956247725371076,0.16582940464397647,0.10435769417305882,0.059079812154912814,0.044598636198896875
2010-12-01,0.05231963521842727,0.05097287710731269,0.03891307759936491,0.03649382737614148,0.03471137567280034,0.13998872338790072,0.27352424987273716,0.16319511077227544,0.10352795942241054,0.05986348016556241,0.04648968340506705
2011-01-03,0.05410139946344262,0.05276345790125217,0.04020658416584581,0.0382891203481233,0.03550521786403753,0.13853722780845878,0.2518493970191824,0.16412478802875097,0.10837492071251831,0.0669520539230406,0.0492958327653474
2011-02-01,0.055784090436772495,0.0543250530065544,0.04034473369317304,0.03894289977034555,0.0365245483877425,0.13482708275786098,0.24289452394727623,0.16292598603727826,0.11197308921266391,0.07040077382259602,0.05105721892773669
2011-03-01,0.056116840657189235,0.05379093706604859,0.03931534218771661,0.03947190715287292,0.03695612577818788,0.12980931642702725,0.23323488537254794,0.1630705564179962,0.11690726478250577,0.07827904163194609,0.053047782525961464
2011-04-01,0.054988623011519855,0.05258016311918661,0.0391257575865693,0.03883118922949356,0.037232847824369045,0.13016138552891793,0.23710316796833228,0.16327517758719176,0.11406487449609934,0.0800350792510724,0.05260173439724792
2011-05-02,0.05473589517345172,0.05270150603143511,0.03888724261893952,0.039060429435698533,0.03679573615568423,0.12917049748422246,0.23391842956517764,0.1634794201791595,0.11786393021967469,0.0812197832785309,0.052167129858025706
2011-06-01,0.05820360869026383,0.05671864930998682,0.04053405949852243,0.04022050473852248,0.03887795247147906,0.11248050686585825,0.2114049859293116,0.17499791278349908,0.14788447339774938,0.07058668143801244,0.04809066487679466
2011-07-01,0.061464290566388725,0.059720132559111606,0.04210081631976129,0.04071121886952975,0.04028341767211651,0.10899728292040906,0.21069023885315633,0.17488143733287978,0.14317458145437195,0.06929510419866133,0.04868147925361375
2011-08-01,0.06454268995199454,0.05973228079169486,0.04328672514980144,0.041922929427670244,0.041368304864161945,0.10375228090649997,0.20136977369036418,0.1705066038514218,0.14690179047053736,0.07639678258549495,0.05021983831035866
2011-09-01,0.05916576243118576,0.0553921672929443,0.0398885212522539,0.041438327472719215,0.03981248017929637,0.11782497742155136,0.2212434241634302,0.1668419288226934,0.11147985839555717,0.09057786364914962,0.05633468891921874
2011-10-03,0.05738969330759298,0.05575857806738781,0.03962657599218667,0.04127988553675471,0.03846096133148246,0.1286673735125458,0.23145600164167884,0.16858226254693146,0.10665141679370514,0.0781851616328875,0.053942089636846526
2011-11-01,0.05606059737976846,0.05269895438642278,0.03821010981917226,0.041365132497167424,0.03661720267972044,0.13517962059144514,0.2457697390363691,0.1657907608844819,0.09632560330486273,0.07693053511315534,0.055051744307434466
2011-12-01,0.05308219967801832,0.04889903105670522,0.03584596374347073,0.03929562293388862,0.034148519390937326,0.14124044254599055,0.26755699866828675,0.16083034037331384,0.08952349303615983,0.07149135731266291,0.058086031260565954
2012-01-03,0.050867526645562364,0.046117120109648045,0.033947280987148123,0.0376749946576324,0.03273904910190888,0.1393284756999598,0.29977111083028307,0.15467053629530172,0.08488581625335033,0.06446526176458654,0.055532827654618706
2012-02-01,0.05083917157770283,0.04584154479662776,0.03393770836676299,0.03764847512758351,0.032224643372477185,0.13906949958688108,0.30587963458383977,0.1542735067061639,0.0836643572270793,0.06263116542029915,0.05399029323458253
2012-03-01,0.05116091865419341,0.04599557958600954,0.033974987725592404,0.03764717268262894,0.03242898414237204,0.1381716031215898,0.30840070499060335,0.156261209315096,0.08259564699419362,0.058561024279936987,0.05480216850778398
2012-04-02,0.05176502602937135,0.04694995913917803,0.03415472091293023,0.038248608648033554,0.03181887148023881,0.1371662094067495,0.3059273327283431,0.1557402994723883,0.08341973105524898,0.05814137168855357,0.056667869438964576
2012-05-01,0.051813720763073425,0.04625799471552543,0.03441354921261257,0.037707535303588176,0.03216037230551962,0.13690458606436776,0.3074160279018779,0.15471428653091007,0.084686681407763,0.05685060044633948,0.057074645348422506
2012-06-01,0.05161155020200778,0.04534245624599683,0.03446796813417039,0.03792826324317361,0.03197871915592575,0.1355523807257902,0.3093180539090686,0.15132084636642762,0.0830642112119943,0.05734421098491154,0.062071339820533464
2012-07-02,0.05122095225337367,0.04488011309881599,0.03436845600802793,0.03805635029700406,0.03148121476287328,0.1387132571071572,0.3083539893495497,0.15357682101555098,0.08476672293469029,0.05544848771137802,0.05913363546157886
2012-08-01,0.050265969682353626,0.04494967777005236,0.03426396281430067,0.03714176191766939,0.0305473457632918,0.13977736126208876,0.32177073746075147,0.1516912462853658,0.08288995146988132,0.05062924346992432,0.05607274210432056
2012-09-04,0.043506240139514846,0.040388543505713366,0.03080630037552951,0.03182535246343488,0.025585302296979997,4.817478436371853e-18,0.49621295262781173,0.16533339991879373,0.07924167117115448,0.041002317556726,0.046097919944341495
2012-10-01,0.05290291181853243,0.04524805060626687,0.036815003990153715,0.03722264897994231,0.029111100978900597,0.1432588605838159,0.3103849427797039,0.1519449326224893,0.09223868675557484,0.045451016187441455,0.05542184469717871
2012-11-01,0.05411463087354612,0.04635727385562193,0.038793505739792455,0.03756357670615439,0.03112648845529119,0.14045410972927896,0.292752349917008,0.15138287709822149,0.10344952307694415,0.04604117232280274,0.057964492225338615
2012-12-03,0.05537931480085058,0.04768116139840779,0.040589596992105396,0.03814401316653046,0.032533898206336606,0.13699335762663842,0.2764292520332217,0.1529391288829286,0.11778023333133945,0.046319018747401276,0.055211024814239625
2013-01-02,0.05900312318780521,0.04873353979839499,0.04405669597417612,0.03978954593482743,0.0348318453993137,0.13008821943853366,0.2561345254195855,0.1653909721673824,0.12017429125665294,0.048580566625505146,0.05321667479782289
