Date,MDT
2004-01-02,30.11273765563965
2004-01-05,30.32417869567871
2004-01-06,30.423694610595703
2004-01-07,30.038116455078125
2004-01-08,30.0692081451416
2004-01-09,29.913728713989258
2004-01-12,30.305513381958008
2004-01-13,30.10651397705078
2004-01-14,30.585384368896484
2004-01-15,30.342845916748047
2004-01-16,30.5231876373291
2004-01-20,30.535625457763672
2004-01-21,30.728424072265625
2004-01-22,30.45479393005371
2004-01-23,30.193580627441406
2004-01-26,30.78438949584961
2004-01-27,30.436128616333008
2004-01-28,29.85154151916504
2004-01-29,30.821712493896484
2004-01-30,30.610265731811523
2004-02-02,31.499595642089844
2004-02-03,31.966035842895508
2004-02-04,32.33917236328125
2004-02-05,29.385107040405273
2004-02-06,29.85154151916504
2004-02-09,29.2233943939209
2004-02-10,28.918678283691406
2004-02-11,29.465961456298828
2004-02-12,29.646303176879883
2004-02-13,29.44109344482422
2004-02-17,29.85154151916504
2004-02-18,30.007020950317383
2004-02-19,29.92615509033203
2004-02-20,29.932392120361328
2004-02-23,29.913728713989258
2004-02-24,29.478391647338867
2004-02-25,29.428625106811523
2004-02-26,29.26073455810547
2004-02-27,29.16741371154785
2004-03-01,29.385107040405273
2004-03-02,29.397544860839844
2004-03-03,29.839109420776367
2004-03-04,29.696048736572266
2004-03-05,30.193580627441406
2004-03-08,31.25082778930664
2004-03-09,30.865251541137695
2004-03-10,31.27570152282715
2004-03-11,31.207290649414062
2004-03-12,31.487154006958008
2004-03-15,31.039386749267578
2004-03-16,30.69734001159668
2004-03-17,30.635135650634766
2004-03-18,29.88263511657715
2004-03-19,29.478391647338867
2004-03-22,29.26073455810547
2004-03-23,29.099027633666992
2004-03-24,29.05550193786621
2004-03-25,29.54060173034668
2004-03-26,29.478391647338867
2004-03-29,29.63385772705078
2004-03-30,29.465961456298828
2004-03-31,29.74187660217285
2004-04-01,29.57371711730957
2004-04-02,29.592397689819336
2004-04-05,30.277551651000977
2004-04-06,30.20281219482422
2004-04-07,30.02216148376465
2004-04-08,30.458189010620117
2004-04-12,30.850576400756836
2004-04-13,30.769615173339844
2004-04-14,31.16201400756836
2004-04-15,31.149559020996094
2004-04-16,31.85340690612793
2004-04-19,31.797351837158203
2004-04-20,31.3426456451416
2004-04-21,31.971729278564453
2004-04-22,31.598020553588867
2004-04-23,31.218080520629883
2004-04-26,31.049896240234375
2004-04-27,31.3426456451416
2004-04-28,30.925342559814453
2004-04-29,31.299057006835938
2004-04-30,31.429859161376953
2004-05-03,31.921924591064453
2004-05-04,31.39249610900879
2004-05-05,31.87209701538086
2004-05-06,31.803573608398438
2004-05-07,31.809812545776367
2004-05-10,31.772430419921875
2004-05-11,31.68520736694336
2004-05-12,31.517057418823242
2004-05-13,31.766206741333008
2004-05-14,31.174457550048828
2004-05-17,30.707332611083984
2004-05-18,30.582752227783203
2004-05-19,30.68863868713379
2004-05-20,30.458189010620117
2004-05-21,29.685834884643555
2004-05-24,29.492733001708984
2004-05-25,29.349477767944336
2004-05-26,28.90100860595703
2004-05-27,30.24018669128418
2004-05-28,29.83531951904297
2004-06-01,30.42704200744629
2004-06-02,30.956483840942383
2004-06-03,30.894197463989258
2004-06-04,30.82565689086914
2004-06-07,31.07480812072754
2004-06-08,31.373794555664062
2004-06-09,30.96893310546875
2004-06-10,30.520463943481445
2004-06-14,30.676177978515625
2004-06-15,30.806983947753906
2004-06-16,30.806983947753906
2004-06-17,30.657508850097656
2004-06-18,30.595216751098633
2004-06-21,30.726022720336914
2004-06-22,30.364761352539062
2004-06-23,30.551618576049805
2004-06-24,30.595216751098633
2004-06-25,29.991024017333984
2004-06-28,30.109378814697266
2004-06-29,30.458189010620117
2004-06-30,30.398900985717773
2004-07-01,30.8980655670166
2004-07-02,30.960460662841797
2004-07-06,31.01660919189453
2004-07-07,30.635990142822266
2004-07-08,30.367698669433594
2004-07-09,30.60482406616211
2004-07-12,30.43009376525879
2004-07-13,30.623519897460938
2004-07-14,30.841909408569336
2004-07-15,30.923019409179688
2004-07-16,31.253719329833984
2004-07-19,31.20380401611328
2004-07-20,31.235010147094727
2004-07-21,30.792001724243164
2004-07-22,30.38018798828125
2004-07-23,30.473779678344727
2004-07-26,30.511226654052734
2004-07-27,31.07901382446289
2004-07-28,31.14765167236328
2004-07-29,31.097734451293945
2004-07-30,30.991640090942383
2004-08-02,31.235010147094727
2004-08-03,31.19131851196289
2004-08-04,31.578168869018555
2004-08-05,30.960460662841797
2004-08-06,30.579851150512695
2004-08-09,30.292829513549805
2004-08-10,30.448822021484375
2004-08-11,31.07901382446289
2004-08-12,30.41762924194336
2004-08-13,30.635990142822266
2004-08-16,31.072763442993164
2004-08-17,30.97294044494629
2004-08-18,30.94175148010254
2004-08-19,30.87310218811035
2004-08-20,31.060279846191406
2004-08-23,30.923019409179688
2004-08-24,31.359792709350586
2004-08-25,31.802797317504883
2004-08-26,31.940061569213867
2004-08-27,31.272438049316406
2004-08-30,30.935503005981445
2004-08-31,31.04157066345215
2004-09-01,31.19131851196289
2004-09-02,31.415931701660156
2004-09-03,31.259952545166016
2004-09-07,31.553207397460938
2004-09-08,31.322364807128906
2004-09-09,31.2225284576416
2004-09-10,31.02910041809082
2004-09-13,30.86063003540039
2004-09-14,31.02910041809082
2004-09-15,30.960460662841797
2004-09-16,31.022855758666992
2004-09-17,31.10398292541504
2004-09-20,30.885591506958008
2004-09-21,31.359792709350586
2004-09-22,31.353557586669922
2004-09-23,31.334829330444336
2004-09-24,31.74039649963379
2004-09-27,31.50954818725586
2004-09-28,31.727928161621094
2004-09-29,32.356040954589844
2004-09-30,32.437294006347656
2004-10-01,32.85604476928711
2004-10-04,33.24354934692383
2004-10-05,32.562313079833984
2004-10-06,32.66853713989258
2004-10-07,32.287288665771484
2004-10-08,32.06229019165039
2004-10-11,31.987295150756836
2004-10-12,31.931041717529297
2004-10-13,32.00603485107422
2004-10-14,31.49981689453125
2004-10-15,31.61229133605957
2004-10-18,31.96855926513672
2004-10-19,31.4560604095459
2004-10-20,31.68105125427246
2004-10-21,31.249805450439453
2004-10-22,31.218557357788086
2004-10-25,30.98105239868164
2004-10-26,31.668554306030273
2004-10-27,32.593544006347656
2004-10-28,32.274784088134766
2004-10-29,31.943532943725586
2004-11-01,31.68105125427246
2004-11-02,31.68105125427246
2004-11-03,32.274784088134766
2004-11-04,32.75604248046875
2004-11-05,32.8372917175293
2004-11-08,32.931034088134766
2004-11-09,32.599788665771484
2004-11-10,32.37479019165039
2004-11-11,32.706058502197266
2004-11-12,33.299781799316406
2004-11-15,33.19978713989258
2004-11-16,32.874794006347656
2004-11-17,32.69977569580078
2004-11-18,30.40606117248535
2004-11-19,30.12481117248535
2004-11-22,29.381057739257812
2004-11-23,29.987316131591797
2004-11-24,30.156049728393555
2004-11-26,30.218564987182617
2004-11-29,30.231063842773438
2004-11-30,30.03106689453125
2004-12-01,30.687288284301758
2004-12-02,30.69980239868164
2004-12-03,30.46856689453125
2004-12-06,30.81855583190918
2004-12-07,30.618549346923828
2004-12-08,30.937305450439453
2004-12-09,30.937305450439453
2004-12-10,30.531047821044922
2004-12-13,30.65605926513672
2004-12-14,30.437305450439453
2004-12-15,30.156049728393555
2004-12-16,30.18105697631836
2004-12-17,30.40606117248535
2004-12-20,30.093557357788086
2004-12-21,30.05605125427246
2004-12-22,30.131057739257812
2004-12-23,30.087299346923828
2004-12-27,30.59354019165039
2004-12-28,30.756071090698242
2004-12-29,30.76230812072754
2004-12-30,31.18730354309082
2004-12-31,31.043550491333008
2005-01-03,30.893545150756836
2005-01-04,30.74980354309082
2005-01-05,30.521289825439453
2005-01-06,31.147371292114258
2005-01-07,31.429107666015625
2005-01-10,32.15534210205078
2005-01-11,31.898653030395508
2005-01-12,31.91742706298828
2005-01-13,31.560564041137695
2005-01-14,31.892393112182617
2005-01-18,31.986326217651367
2005-01-19,31.973777770996094
2005-01-20,32.65621566772461
2005-01-21,32.54978561401367
2005-01-24,32.14908981323242
2005-01-25,32.43080520629883
2005-01-26,31.898653030395508
2005-01-27,32.15534210205078
2005-01-28,32.82525634765625
2005-01-31,32.86281967163086
2005-02-01,33.1195182800293
2005-02-02,32.906639099121094
2005-02-03,32.800201416015625
2005-02-04,33.394989013671875
2005-02-07,33.87080764770508
2005-02-08,33.620357513427734
2005-02-09,33.15082931518555
2005-02-10,33.1883659362793
2005-02-11,33.445064544677734
2005-02-14,32.8189811706543
2005-02-15,32.64994812011719
2005-02-16,32.43080520629883
2005-02-17,33.34489440917969
2005-02-18,33.18211364746094
2005-02-22,32.56855773925781
2005-02-23,32.98176956176758
2005-02-24,33.1195182800293
2005-02-25,33.1195182800293
2005-02-28,32.63115692138672
2005-03-01,32.79393768310547
2005-03-02,33.36993408203125
2005-03-03,33.48263168334961
2005-03-04,33.476375579833984
2005-03-07,33.808189392089844
2005-03-08,34.18384552001953
2005-03-09,34.14628219604492
2005-03-10,34.384185791015625
2005-03-11,33.789405822753906
2005-03-14,34.0523567199707
2005-03-15,33.745574951171875
2005-03-16,33.225929260253906
2005-03-17,33.41376495361328
2005-03-18,33.40751647949219
2005-03-21,33.219669342041016
2005-03-22,32.455867767333984
2005-03-23,32.41830062866211
2005-03-24,31.929960250854492
2005-03-28,32.005088806152344
2005-03-29,32.299346923828125
2005-03-30,32.320674896240234
2005-03-31,31.9506778717041
2005-04-01,31.67475700378418
2005-04-04,31.98831558227539
2005-04-05,32.20150375366211
2005-04-06,32.439823150634766
2005-04-07,32.828636169433594
2005-04-08,32.85997772216797
2005-04-11,32.602848052978516
2005-04-12,32.65303039550781
2005-04-13,32.23288345336914
2005-04-14,32.2516975402832
2005-04-15,32.734554290771484
2005-04-18,32.46489715576172
2005-04-19,31.869152069091797
2005-04-20,31.543058395385742
2005-04-21,32.076107025146484
2005-04-22,31.693584442138672
2005-04-25,31.793912887573242
2005-04-26,32.3394660949707
2005-04-27,32.678104400634766
2005-04-28,32.54643249511719
2005-04-29,33.0481071472168
2005-05-02,32.571502685546875
2005-05-03,32.634220123291016
2005-05-04,33.016761779785156
2005-05-05,32.97285461425781
2005-05-06,32.69064712524414
2005-05-09,32.66557312011719
2005-05-10,32.43354415893555
2005-05-11,32.98537063598633
2005-05-12,32.70319366455078
2005-05-13,32.333213806152344
2005-05-16,32.7282829284668
2005-05-17,32.747100830078125
2005-05-18,33.01047134399414
2005-05-19,33.380462646484375
2005-05-20,33.14215850830078
2005-05-23,33.18606185913086
2005-05-24,33.0982551574707
2005-05-25,33.236236572265625
2005-05-26,33.50587463378906
2005-05-27,33.64384841918945
2005-05-31,33.70655059814453
2005-06-01,33.70655059814453
2005-06-02,33.81315994262695
2005-06-03,33.42435836791992
2005-06-06,33.24877166748047
2005-06-07,33.0982551574707
2005-06-08,32.98537063598633
2005-06-09,32.928955078125
2005-06-10,33.03556442260742
2005-06-13,32.92267608642578
2005-06-14,32.93522262573242
2005-06-15,32.928955078125
2005-06-16,33.16096115112305
2005-06-17,33.380462646484375
2005-06-20,33.135894775390625
2005-06-21,32.85997772216797
2005-06-22,32.571502685546875
2005-06-23,32.38338088989258
2005-06-24,33.0606575012207
2005-06-27,33.236236572265625
2005-06-28,33.236236572265625
2005-06-29,32.7939453125
2005-06-30,32.536380767822266
2005-07-01,32.58663558959961
2005-07-05,32.94472885131836
2005-07-06,32.63689041137695
2005-07-07,32.52381134033203
2005-07-08,32.86305236816406
2005-07-11,33.00126647949219
2005-07-12,32.71228790283203
2005-07-13,32.66830825805664
2005-07-14,32.762535095214844
2005-07-15,32.925880432128906
2005-07-18,32.59292221069336
2005-07-19,32.655738830566406
2005-07-20,33.24628829956055
2005-07-21,33.485008239746094
2005-07-22,33.371925354003906
2005-07-25,33.27140808105469
2005-07-26,33.29026794433594
2005-07-27,33.22743606567383
2005-07-28,33.6043815612793
2005-07-29,33.88707733154297
2005-08-01,33.943634033203125
2005-08-02,33.93108367919922
2005-08-03,33.98760223388672
2005-08-04,33.704898834228516
2005-08-05,33.74256896972656
2005-08-08,33.9247932434082
2005-08-09,33.91220474243164
2005-08-10,33.9561882019043
2005-08-11,34.3205680847168
2005-08-12,34.49020004272461
2005-08-15,34.49020004272461
2005-08-16,34.3331298828125
2005-08-17,34.28287887573242
2005-08-18,35.08073043823242
2005-08-19,34.8985481262207
2005-08-22,34.917381286621094
2005-08-23,35.338314056396484
2005-08-24,35.62101364135742
2005-08-25,35.70267868041992
2005-08-26,35.60844421386719
2005-08-29,35.451385498046875
2005-08-30,35.14982986450195
2005-08-31,35.809486389160156
2005-09-01,35.80319595336914
2005-09-02,35.61473846435547
2005-09-06,36.343482971191406
2005-09-07,36.12989044189453
2005-09-08,35.947696685791016
2005-09-09,35.809486389160156
2005-09-12,35.7529411315918
2005-09-13,35.57704544067383
2005-09-14,35.58960723876953
2005-09-15,35.40742492675781
2005-09-16,35.809486389160156
2005-09-19,35.646156311035156
2005-09-20,35.21895980834961
2005-09-21,35.28176498413086
2005-09-22,35.193809509277344
2005-09-23,35.061885833740234
2005-09-26,34.6158447265625
2005-09-27,34.49648666381836
2005-09-28,34.169803619384766
2005-09-29,33.86824035644531
2005-09-30,33.68605041503906
2005-10-03,33.44104766845703
2005-10-04,33.80542755126953
2005-10-05,33.381229400634766
2005-10-06,33.5385627746582
2005-10-07,33.683319091796875
2005-10-10,33.651851654052734
2005-10-11,33.27424240112305
2005-10-12,34.482608795166016
2005-10-13,35.21266174316406
2005-10-14,35.338539123535156
2005-10-17,35.26930236816406
2005-10-18,35.08049392700195
2005-10-19,35.70985794067383
2005-10-20,35.093074798583984
2005-10-21,35.0993766784668
2005-10-24,35.445518493652344
2005-10-25,35.8546028137207
2005-10-26,35.70985794067383
2005-10-27,35.79795837402344
2005-10-28,35.741310119628906
2005-10-31,35.65950393676758
2005-11-01,35.22524642944336
2005-11-02,35.055335998535156
2005-11-03,35.3133430480957
2005-11-04,35.33222579956055
2005-11-07,34.973514556884766
2005-11-08,34.8728141784668
2005-11-09,35.11195755004883
2005-11-10,35.37001037597656
2005-11-11,35.747623443603516
2005-11-14,35.69095993041992
2005-11-15,35.917537689208984
2005-11-16,35.86719512939453
2005-11-17,35.62175369262695
2005-11-18,35.4014778137207
2005-11-21,35.49587631225586
2005-11-22,35.602867126464844
2005-11-23,35.71614074707031
2005-11-25,35.8797721862793
2005-11-28,35.4266242980957
2005-11-29,35.33222579956055
2005-11-30,34.973514556884766
2005-12-01,35.35111618041992
2005-12-02,35.10566329956055
2005-12-05,35.4266242980957
2005-12-06,35.55250930786133
2005-12-07,35.445518493652344
2005-12-08,35.21266174316406
2005-12-09,35.01127243041992
2005-12-12,35.10566329956055
2005-12-13,35.539920806884766
2005-12-14,35.72243118286133
2005-12-15,35.8105583190918
2005-12-16,36.345489501953125
2005-12-19,36.716827392578125
2005-12-20,36.81122589111328
2005-12-21,36.52803039550781
2005-12-22,36.3643913269043
2005-12-23,36.07487106323242
2005-12-27,36.295166015625
2005-12-28,36.64759826660156
2005-12-29,36.37697982788086
2005-12-30,36.232234954833984
2006-01-03,36.4084358215332
2006-01-04,36.796783447265625
2006-01-05,36.37440490722656
2006-01-06,37.14349365234375
2006-01-09,37.22544479370117
2006-01-10,37.10568618774414
2006-01-11,36.9039421081543
2006-01-12,36.6769905090332
2006-01-13,36.777862548828125
2006-01-17,37.06786346435547
2006-01-18,37.52804946899414
2006-01-19,37.53434753417969
2006-01-20,37.08045959472656
2006-01-23,37.21915817260742
2006-01-24,37.338924407958984
2006-01-25,36.10332489013672
2006-01-26,36.02768325805664
2006-01-27,35.93311309814453
2006-01-30,35.80703353881836
2006-01-31,35.598995208740234
2006-02-01,35.290096282958984
2006-02-02,35.28380584716797
2006-02-03,34.886653900146484
2006-02-06,34.51469421386719
2006-02-07,34.48318862915039
2006-02-08,34.96862030029297
2006-02-09,34.949676513671875
2006-02-10,35.17033004760742
2006-02-13,35.302711486816406
2006-02-14,35.88268280029297
2006-02-15,36.0213737487793
2006-02-16,35.598995208740234
2006-02-17,35.46662521362305
2006-02-21,35.031646728515625
2006-02-22,34.23102569580078
2006-02-23,34.21211242675781
2006-02-24,34.08603286743164
2006-02-27,34.48318862915039
2006-02-28,34.0103759765625
2006-03-01,33.90320587158203
2006-03-02,33.91581726074219
2006-03-03,33.745601654052734
2006-03-06,33.6573600769043
2006-03-07,33.55648422241211
2006-03-08,33.600616455078125
2006-03-09,33.93473815917969
2006-03-10,33.991455078125
2006-03-13,33.60693359375
2006-03-14,33.600616455078125
2006-03-15,33.50606155395508
2006-03-16,33.38627624511719
2006-03-17,33.1971549987793
2006-03-20,33.745601654052734
2006-03-21,33.480838775634766
2006-03-22,33.93473815917969
2006-03-23,33.95363998413086
2006-03-24,33.55648422241211
2006-03-27,32.68022155761719
2006-03-28,32.793701171875
2006-03-29,32.705440521240234
2006-03-30,32.51631546020508
2006-03-31,31.993064880371094
2006-04-03,32.23893737792969
2006-04-04,32.46588134765625
2006-04-05,31.945457458496094
2006-04-06,32.52021789550781
2006-04-07,32.179141998291016
2006-04-10,32.16651153564453
2006-04-11,31.894933700561523
2006-04-12,32.235992431640625
2006-04-13,31.534936904907227
2006-04-17,31.30126190185547
2006-04-18,31.130720138549805
2006-04-19,31.017038345336914
2006-04-20,31.231769561767578
